-1000 0 0 0.0003012791355348602 0.0 -6.904163451300817e-05
-996 0 0 0.00030478728289657237 0.0 -7.013636239716735e-05
-992 0 0 0.0003083495069170184 0.0 -7.125277999220498e-05
-988 0 0 0.00031196684083126003 0.0 -7.239140264439682e-05
-984 0 0 0.00031564034132658284 0.0 -7.355275997114337e-05
-980 0 0 0.00031937108915586546 0.0 -7.473739631199368e-05
-976 0 0 0.0003231601897689944 0.0 -7.594587119567497e-05
-972 0 0 0.0003270087739629146 0.0 -7.717875982375736e-05
-968 0 0 0.0003309179985509174 0.0 -7.843665357161085e-05
-964 0 0 0.0003348890470517975 0.0 -7.972016050733936e-05
-960 0 0 0.0003389231303995237 0.0 -8.102990592940708e-05
-956 0 0 0.00034302148767409733 0.0 -8.236653292370261e-05
-952 0 0 0.0003471853868542965 0.0 -8.37307029408205e-05
-948 0 0 0.00035141612559302183 0.0 -8.512309639437239e-05
-944 0 0 0.0003557150320159941 0.0 -8.654441328117686e-05
-940 0 0 0.0003600834655445727 0.0 -8.799537382421419e-05
-936 0 0 0.0003645228177434984 0.0 -8.947671913927196e-05
-932 0 0 0.0003690345131943841 0.0 -9.098921192624753e-05
-928 0 0 0.0003736200103958176 0.0 -9.253363718611904e-05
-924 0 0 0.00037828080269095845 0.0 -9.411080296463884e-05
-920 0 0 0.00038301841922355485 0.0 -9.57215411238533e-05
-916 0 0 0.00038783442592332893 0.0 -9.736670814260177e-05
-912 0 0 0.0003927304265217235 0.0 -9.904718594719959e-05
-908 0 0 0.00039770806359902674 0.0 -0.00010076388277356556
-904 0 0 0.00040276901966394184 0.0 -0.00010251773406211163
-900 0 0 0.0004079150182666933 0.0 -0.0001043097033867727
-896 0 0 0.0004131478251468097 0.0 -0.00010614078341961837
-892 0 0 0.0004184692494167644 0.0 -0.00010801199693255503
-888 0 0 0.00042388114478268923 0.0 -0.00010992439783769629
-884 0 0 0.0004293854108034323 0.0 -0.00011187907226805403
-880 0 0 0.0004349839941892683 0.0 -0.00011387713970027864
-876 0 0 0.0004406788901416173 0.0 -0.00011591975412125855
-872 0 0 0.00044647214373518673 0.0 -0.00011800810524047507
-868 0 0 0.0004523658513439861 0.0 -0.0001201434197500967
-864 0 0 0.0004583621621127357 0.0 -0.00012232696263489315
-860 0 0 0.0004644632794752255 0.0 -0.00012456003853414602
-856 0 0 0.00047067146272125664 0.0 -0.00012684399315783973
-852 0 0 0.00047698902861384104 0.0 -0.00012918021475952403
-848 0 0 0.0004834183530584058 0.0 -0.00013157013566835555
-844 0 0 0.0004899618728258062 0.0 -0.00013401523388294645
-840 0 0 0.00049662208733102 0.0 -0.00013651703472977646
-836 0 0 0.0005034015604694626 0.0 -0.00013907711258905894
-832 0 0 0.0005103029225129316 0.0 -0.00014169709269109155
-828 0 0 0.0005173288720672636 0.0 -0.00014437865298627363
-824 0 0 0.0005244821780938611 0.0 -0.00014712352609212639
-820 0 0 0.0005317656819973218 0.0 -0.0001499335013208184
-816 0 0 0.0005391822997814909 0.0 -0.0001528104267908738
-812 0 0 0.0005467350242763283 0.0 -0.00015575621162692115
-808 0 0 0.0005544269274380833 0.0 -0.00015877282825153773
-804 0 0 0.0005622611627253446 0.0 -0.0001618623147734436
-800 0 0 0.000570240967553633 0.0 -0.00016502677747651847
-796 0 0 0.000578369665831298 0.0 -0.00016826839341433682
-792 0 0 0.0005866506705795777 0.0 -0.0001715894131151593
-788 0 0 0.0005950874866397765 0.0 -0.00017499216340256598
-784 0 0 0.0006036837134706329 0.0 -0.00017847905033718792
-780 0 0 0.0006124430480390396 0.0 -0.00018205256228526784
-776 0 0 0.000621369287807404 0.0 -0.00018571527312008154
-772 0 0 0.0006304663338210423 0.0 -0.0001894698455625618
-768 0 0 0.0006397381938991222 0.0 -0.00019331903466779618
-764 0 0 0.0006491889859327852 0.0 -0.0001972656914644187
-760 0 0 0.0006588229412942092 0.0 -0.00020131276675428372
-756 0 0 0.0006686444083604958 0.0 -0.00020546331508019842
-752 0 0 0.000678657856156393 0.0 -0.0002097204988698996
-748 0 0 0.0006888678781200113 0.0 -0.00021408759276489775
-744 0 0 0.0006992791959958089 0.0 -0.00021856798814326618
-740 0 0 0.0007098966638592778 0.0 -0.00022316519784593944
-736 0 0 0.0007207252722778969 0.0 -0.0002278828611165998
-732 0 0 0.000731770152613065 0.0 -0.00023272474876576824
-728 0 0 0.0007430365814678733 0.0 -0.00023769476857029477
-724 0 0 0.0007545299852857351 0.0 -0.00024279697092004695
-720 0 0 0.0007662559451050276 0.0 -0.000248035554724237
-716 0 0 0.0007782202014750689 0.0 -0.0002534148735905098
-712 0 0 0.000790428659538903 0.0 -0.0002589394422906314
-708 0 0 0.0008028873942885206 0.0 -0.00026461394352738065
-704 0 0 0.0008156026559983004 0.0 -0.00027044323501805025
-700 0 0 0.0008285808758426167 0.0 -0.0002764323569108228
-696 0 0 0.000841828671703707 0.0 -0.0002825865395511855
-692 0 0 0.0008553528541760528 0.0 -0.0002889112116165115
-688 0 0 0.0008691604327736795 0.0 -0.0002954120086379485
-684 0 0 0.0008832586223469232 0.0 -0.00030209478192983266
-680 0 0 0.0008976548497153594 0.0 -0.00030896560794798646
-676 0 0 0.0009123567605237269 0.0 -0.00031603079809946956
-672 0 0 0.0009273722263278135 0.0 -0.0003232969090276341
-668 0 0 0.0009427093519173805 0.0 -0.00033077075339769805
-664 0 0 0.0009583764828833235 0.0 -0.0003384594112094877
-660 0 0 0.0009743822134363714 0.0 -0.00034637024166554086
-656 0 0 0.0009907353944846862 0.0 -0.0003545108956243758
-652 0 0 0.001007445141977816 0.0 -0.00036288932867046294
-648 0 0 0.0010245208455244867 0.0 -0.0003715138148342599
-644 0 0 0.0010419721772917424 0.0 -0.00038039296099761825
-640 0 0 0.0010598091011929356 0.0 -0.0003895357220219217
-636 0 0 0.0010780418823720438 0.0 -0.0003989514166385181
-632 0 0 0.001096681096991697 0.0 -0.00040864974414331546
-628 0 0 0.0011157376423322112 0.0 -0.00041864080193989434
-624 0 0 0.0011352227472087506 0.0 -0.0004289351039781002
-620 0 0 0.0011551479827135308 0.0 -0.0004395436001378695
-616 0 0 0.0011755252732897135 0.0 -0.0004504776966109969
-612 0 0 0.0011963669081433018 0.0 -0.00046174927733669524
-608 0 0 0.0012176855529989334 0.0 -0.00047337072655013806
-604 0 0 0.0012394942622049804 0.0 -0.00048535495250672173
-600 0 0 0.0012618064911927686 0.0 -0.0004977154124485527
-596 0 0 0.0012846361092940194 0.0 -0.0005104661388836687
-592 0 0 0.0013079974129198422 0.0 -0.0005236217672527673
-588 0 0 0.0013319051391035943 0.0 -0.0005371975650627263
-584 0 0 0.0013563744794088783 0.0 -0.0005512094625710174
-580 0 0 0.0013814210942026492 0.0 -0.0005656740851102178
-576 0 0 0.0014070611272919546 0.0 -0.0005806087871472553
-572 0 0 0.0014333112209211707 0.0 -0.0005960316881777887
-568 0 0 0.0014601885311246918 0.0 -0.0006119617105622563
-564 0 0 0.0014877107434278717 0.0 -0.0006284186194166363
-560 0 0 0.0015158960888865792 0.0 -0.0006454230646778859
-556 0 0 0.0015447633604529325 0.0 -0.0006629966254713664
-552 0 0 0.0015743319296516688 0.0 -0.0006811618569153764
-548 0 0 0.0016046217635480517 0.0 -0.000699942339506198
-544 0 0 0.001635653441984252 0.0 -0.0007193627312358625
-540 0 0 0.0016674481750566443 0.0 -0.0007394488226041831
-536 0 0 0.0017000278208014474 0.0 -0.0007602275946965103
-532 0 0 0.0017334149030504749 0.0 -0.0007817272805091795
-528 0 0 0.0017676326294124446 0.0 -0.0008039774297157755
-524 0 0 0.0018027049093282108 0.0 -0.0008270089770791409
-520 0 0 0.0018386563721403343 0.0 -0.0008508543147265887
-516 0 0 0.0018755123851085583 0.0 -0.000875547368519028
-512 0 0 0.0019132990712928345 0.0 -0.0009011236787587443
-508 0 0 0.0019520433272144835 0.0 -0.0009276204854954083
-504 0 0 0.001991772840193728 0.0 -0.0009550768187055815
-500 0 0 0.002032516105248059 0.0 -0.0009835335936375232
-496 0 0 0.0020743024414205183 0.0 -0.0010130337116305895
-492 0 0 0.0021171620073899386 0.0 -0.001043622166736919
-488 0 0 0.0021611258161960047 0.0 -0.0010753461584924757
-484 0 0 0.002206225748890897 0.0 -0.0011082552112048863
-480 0 0 0.0022524945669055722 0.0 -0.0011424013001469213
-476 0 0 0.002299965922892472 0.0 -0.001177838985066838
-472 0 0 0.002348674369777229 0.0 -0.0012146255514502964
-468 0 0 0.0023986553677193974 0.0 -0.0012528211599929955
-464 0 0 0.0024499452886460873 0.0 -0.0012924890047686806
-460 0 0 0.0025025814179822276 0.0 -0.0013336954806036385
-456 0 0 0.0025566019531565 0.0 -0.001376510360196183
-452 0 0 0.0026120459984124104 0.0 -0.001421006981547911
-448 0 0 0.0026689535553988714 0.0 -0.001467262446302517
-444 0 0 0.0027273655089534747 0.0 -0.001515357829617633
-440 0 0 0.0027873236074237515 0.0 -0.0015653784022252883
-436 0 0 0.002848870436796313 0.0 -0.0016174138653670038
-432 0 0 0.002912049387820096 0.0 -0.0016715585993199288
-428 0 0 0.0029769046152171813 0.0 -0.0017279119262605628
-424 0 0 0.0030434809879716393 0.0 -0.0017865783882419655
-420 0 0 0.0031118240295727527 0.0 -0.001847668041088615
-416 0 0 0.003181979846962355 0.0 -0.0019112967650394878
-412 0 0 0.0032539950467958003 0.0 -0.0019775865929939924
-408 0 0 0.003327916637470572 0.0 -0.0020466660572360565
-404 0 0 0.0034037919152044337 0.0 -0.0021186705555281604
-400 0 0 0.003481668332254345 0.0 -0.002193742737478087
-396 0 0 0.003561593345156307 0.0 -0.002272032912085307
-392 0 0 0.0036436142406328833 0.0 -0.002353699477369595
-388 0 0 0.003727777936556826 0.0 -0.0024389093729696616
-384 0 0 0.003814130755073824 0.0 -0.002527838556572066
-380 0 0 0.0039027181646720545 0.0 -0.002620672504987764
-376 0 0 0.0039935844876379245 0.0 -0.0027176067406320696
-372 0 0 0.0040867725689533035 0.0 -0.002818847384080063
-368 0 0 0.00418232340226588 0.0 -0.0029246117332590647
-364 0 0 0.004280275708097695 0.0 -0.0030351288696977737
-360 0 0 0.004380665458943368 0.0 -0.003150640292072168
-356 0 0 0.004483525345344964 0.0 -0.0032714005770643245
-352 0 0 0.004588884176410563 0.0 -0.003397678067274185
-348 0 0 0.00469676620756386 0.0 -0.0035297555855864447
-344 0 0 0.004807190387567923 0.0 -0.0036679311749847933
-340 0 0 0.004920169516052772 0.0 -0.003812518862310813
-336 0 0 0.00503570930188951 0.0 -0.00396384944387118
-332 0 0 0.005153807311787941 0.0 -0.004122271290086939
-328 0 0 0.005274451797447017 0.0 -0.004288151165534397
