700 0 -350
900 0 -350
1100 0 -350
1300 0 -350
700 0 -450
900 0 -450
1100 0 -450
1300 0 -450
700 0 -550
900 0 -550
1100 0 -550
1300 0 -550
700 0 -650
900 0 -650
1100 0 -650
1300 0 -650
